ID,DOI,Title,Lead_author,Institution,Journal,Published,Motivation,Area,Site,Size,Years_total,Dates,Run_mode,Release_period,Yearly_trends_compared,Release_sites_total,Settlement_sites_total,Release_interval,Generic_species,Multiple_species,Species_scientific_name,Species_common_name,Species_type,Geographical_zone,Model_reuse,Model_name,Model_type,Model_movement,Physical_model,Nested_submodels,Model_resolution_min,Model_spatial_shape,Model_depth,Tidal_model_used,Bathymetry_model_used,Model_integration,Model_time_step,Model_time_step_type,Model_diffusion_scheme,Model_diffusion_direction,Model_diffusion_value,PLD_type,PLD_fixed,PLD_variable,PLD_stdev,Spawning_depth_type,Spawning_depth_value,Spawning_depth_min,Spawning_depth_max,Spawning_initiation,Passive_movement,Diel_vertical_migration,Circatidal_migration,Pynocline_migration,Halocline_migration,Ontogentic_vertical_migration,Vertical_swimming_ability,Horizontal_swimming_ability,Sinking_velocity,Egg_buoyancy,Mortality,Mortality_rate,Mortality_function,Orientation,Orientation_value,Growth,Growth_func,Sensory_ability,Sensory_impl,Sensory_extent,Settlement_competency_window,Settlement_competency_type,Settlement_competency_factor,Settlement_competency_type_start,Settlement_site_type,Settlement_site_size,Particles_spawned_at_individual_type,Particles_spawned_at_individual_site,Particles_spawned_range_min,Particles_spawned_range_max,Particles_spawned_super_individual,Particles_spawned_period,Particles_spawned_total,Replicated_run,Sensitivity_analysis,Statistical_methods_used,Empirically_validated,Dispersal_kernel,Temporal_kernel,Accumulation_kernel,Partial_summation,Minimum_arrival_time,Mean_distance,Median_distance,Distance_travelled_mean,Trajectory_travelled_mean,Distance_travelled_stdev,Distance_travelled_median,Direction_mean,Depth_mean,Distance_travelled_upper_quantile,Distance_travelled_max,Distance_travelled_min,Biophysical_matrix,Travel_time_mean,Isotropy,Positive_area,Seeded_area,Centre_of_mass,Aggregation_index,Mean_length,Connectance,Proportion_sites_settled,Connections_total,Connected_clusters_total,Connected_clusters_largest_size,Cross_shore_connectivity,Dispersion_index,Connectivity_matrix_potential,Connectivity_matrix_realised,Local_retention,Local_retention_mean,Local_retention_max,Self_recruitment,Self_recruitment_mean,Self_recruitment_max,Self_recruitment_values,Settlement_success,Settlement_success_mean,Settlement_success_min,Directional_exchange_rate,Export_probability,Source_sink_indicies,Graph_theory,Survived_%,Comments,,,,
65,10.7717/peerj.1636,Exploration of the ‘‘larval pool’’: development and ground-truthing of a larval transport model off leeward Hawai‘i ,Wren JLK,University of Hawai'i,PeerJ,2016,DS,Indo-Pacific Ocean,Hawaii,Small,1,2011,Hindcast,Daily spawning,Between,11,302,Daily,FALSE,TRUE,NA,NA,Fish,Tropical,TRUE,NA,IBM,L,HYCOM (MHI),FALSE,4,Grid,500,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,250,Fixed,60,NA,NA,Fixed,NA,0,50,Averaged,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,Buffer,5,FALSE,NA,NA,NA,Coast,5,Fixed,1000,NA,NA,FALSE,Daily,20536000,FALSE,FALSE,GAM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
65,10.7717/peerj.1636,Exploration of the ‘‘larval pool’’: development and ground-truthing of a larval transport model off leeward Hawai‘i ,Wren JLK,University of Hawai'i,PeerJ,2016,DS,Indo-Pacific Ocean,Hawaii,Small,1,2011,Hindcast,Daily spawning,Between,11,302,Daily,FALSE,TRUE,NA,NA,Fish,Tropical,TRUE,NA,IBM,L,HYCOM (MHI),FALSE,4,Grid,500,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,250,Fixed,75,NA,NA,Fixed,NA,0,50,Averaged,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,Buffer,5,FALSE,NA,NA,NA,Coast,5,Fixed,1000,NA,NA,FALSE,Daily,20536000,FALSE,FALSE,GAM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
65,10.7717/peerj.1636,Exploration of the ‘‘larval pool’’: development and ground-truthing of a larval transport model off leeward Hawai‘i ,Wren JLK,University of Hawai'i,PeerJ,2016,DS,Indo-Pacific Ocean,Hawaii,Small,1,2011,Hindcast,Daily spawning,Between,11,302,Daily,FALSE,TRUE,NA,NA,Fish,Tropical,TRUE,NA,IBM,L,HYCOM (MHI),FALSE,4,Grid,500,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,250,Fixed,15,NA,NA,Fixed,NA,0,100,Averaged,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,Buffer,5,FALSE,NA,NA,NA,Coast,5,Fixed,1000,NA,NA,FALSE,Daily,20536000,FALSE,FALSE,GAM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
65,10.7717/peerj.1636,Exploration of the ‘‘larval pool’’: development and ground-truthing of a larval transport model off leeward Hawai‘i ,Wren JLK,University of Hawai'i,PeerJ,2016,DS,Indo-Pacific Ocean,Hawaii,Small,1,2011,Hindcast,Daily spawning,Between,11,302,Daily,FALSE,TRUE,NA,NA,Fish,Tropical,TRUE,NA,IBM,L,HYCOM (MHI),FALSE,4,Grid,500,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,250,Fixed,30,NA,NA,Fixed,NA,0,100,Averaged,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,Buffer,5,FALSE,NA,NA,NA,Coast,5,Fixed,1000,NA,NA,FALSE,Daily,20536000,FALSE,FALSE,GAM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
65,10.7717/peerj.1636,Exploration of the ‘‘larval pool’’: development and ground-truthing of a larval transport model off leeward Hawai‘i ,Wren JLK,University of Hawai'i,PeerJ,2016,DS,Indo-Pacific Ocean,Hawaii,Small,1,2011,Hindcast,Daily spawning,Between,11,302,Daily,FALSE,TRUE,NA,NA,Fish,Tropical,TRUE,NA,IBM,L,HYCOM (MHI),FALSE,4,Grid,500,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,250,Fixed,45,NA,NA,Fixed,NA,0,100,Averaged,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,Buffer,5,FALSE,NA,NA,NA,Coast,5,Fixed,1000,NA,NA,FALSE,Daily,20536000,FALSE,FALSE,GAM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
65,10.7717/peerj.1636,Exploration of the ‘‘larval pool’’: development and ground-truthing of a larval transport model off leeward Hawai‘i ,Wren JLK,University of Hawai'i,PeerJ,2016,DS,Indo-Pacific Ocean,Hawaii,Small,1,2011,Hindcast,Daily spawning,Between,11,302,Daily,FALSE,TRUE,NA,NA,Fish,Tropical,TRUE,NA,IBM,L,HYCOM (MHI),FALSE,4,Grid,500,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,250,Fixed,60,NA,NA,Fixed,NA,0,100,Averaged,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,Buffer,5,FALSE,NA,NA,NA,Coast,5,Fixed,1000,NA,NA,FALSE,Daily,20536000,FALSE,FALSE,GAM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
65,10.7717/peerj.1636,Exploration of the ‘‘larval pool’’: development and ground-truthing of a larval transport model off leeward Hawai‘i ,Wren JLK,University of Hawai'i,PeerJ,2016,DS,Indo-Pacific Ocean,Hawaii,Small,1,2011,Hindcast,Daily spawning,Between,11,302,Daily,FALSE,TRUE,NA,NA,Fish,Tropical,TRUE,NA,IBM,L,HYCOM (MHI),FALSE,4,Grid,500,FALSE,FALSE,NA,NA,NA,Random walk,Horizontal,250,Fixed,75,NA,NA,Fixed,NA,0,100,Averaged,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,Buffer,5,FALSE,NA,NA,NA,Coast,5,Fixed,1000,NA,NA,FALSE,Daily,20536000,FALSE,FALSE,GAM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
66,10.1371/journal.pone.0130694,Location Isn’t Everything: Timing of Spawning Aggregations Optimizes Larval Replenishment,Donahue MJ,University of Hawai'i,PLOS One,2015,DS,Cuba,Punta Hicacos,Small,5,2003-2008,Forecast,May-June,Between,21,3202,Daily,FALSE,FALSE,Lutjanus synagris,Lane snapper,Fish,Tropical,FALSE,CMS,IBM,L,HYCOM (FLKeys),FALSE,1,Grid,50,FALSE,FALSE,RK4,NA,NA,Random walk,Horizontal,1,Fixed,40,NA,NA,Fixed,25,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,0.0173,Linear,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,28,Coral reef,8,Fixed,1000,NA,NA,FALSE,Daily,300000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,253.6,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,0.263,0.042,FALSE,FALSE,FALSE,FALSE,,,,,,
66,10.1371/journal.pone.0130694,Location Isn’t Everything: Timing of Spawning Aggregations Optimizes Larval Replenishment,Donahue MJ,University of Hawai'i,PLOS One,2015,DS,Cuba,Punta Hicacos,Small,5,2003-2009,Forecast,All Year,Between,21,3202,Monthly,FALSE,FALSE,Lutjanus synagris,Lane snapper,Fish,Tropical,FALSE,CMS,IBM,L,HYCOM (FLKeys),FALSE,1,Grid,50,FALSE,FALSE,RK4,NA,NA,Random walk,Horizontal,1,Fixed,40,NA,NA,Fixed,25,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,0.0173,Linear,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,28,Coral reef,8,Fixed,1000,NA,NA,FALSE,Monthly,60000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,244.1,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,0.247,0.088,FALSE,FALSE,FALSE,FALSE,,,,,,
67,10.1016/j.fishres.2015.10.002,A biophysical model for simulating early life stages of sardine in the Iberian Atlantic stock ,Garcia-Garcia LM,Spanish Institute of Oceanography,Fisheries Research,2016,DI,Portugal,Iberian Peninsula,Medium,2,2006-2007,Forecast,November-June,Between,NA,NA,Weekly,FALSE,FALSE,Sardina pilchardus,Iberian sardine,Fish,Temperate,TRUE,Ichthyop 3.2,IBM,L,ROMS,FALSE,3.5,Grid,NA,FALSE,FALSE,RK4,NA,NA,NA,Both,NA,Fixed,40,NA,NA,Variable,NA,10,30,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,0.24,Linear,FALSE,NA,TRUE,Temperature,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,NA,NA,NA,TRUE,Weekly,1624700,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
68,10.1371/journal.pone.0150409,"Eastern Caribbean Circulation and Island Mass Effect on St. Croix, US Virgin Islands: A Mechanism for Relatively Consistent Recruitment Patterns",Cherubin LM,Harbor Branch Oceanographic Institute,PLOS One,2016,DS,Caribbean,Virgin Islands,Small,3,2007-2009,Forecast,22 August - 22 April,Between,5,5,Daily,FALSE,FALSE,Thalassoma bifasciatum,Bluehead wrasse,Fish,Tropical,TRUE,Ichthyop 3.2,IBM,L,ROMS-AGRIF,TRUE,0.09,Grid,NA,TRUE,FALSE,RK4,10800,Fixed,Random walk,Horizontal,10,Fixed,78,NA,NA,Variable,NA,0,20,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,0.1,Linear,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,38,Coastal Regions,5,Fixed,5000,NA,NA,FALSE,Daily,610000,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
69,10.1016/j.pocean.2015.01.01,From egg production to recruits: Connectivity and inter-annual variability in the recruitment patterns of European anchovy in the northwestern Mediterranean,Ospina-Alvarez A,Pontifical Catholic University of Chile,Progress In Oceanography,2015,DS,Mediterranean,Gulf of Lions,Medium,7,2003-2010,Forecast,"June 10, 20, July 10, 20",Between,2,7,Yearly,FALSE,FALSE,Engraulis encrasicolus ,European anchovy,Fish,Temperate,TRUE,Ichthyop 3.2,IBM,L,MARS-3D,FALSE,1.2,Grid,NA,FALSE,FALSE,RK4,10800,Fixed,NA,NA,NA,NA,NA,NA,NA,Variable,NA,0,15,Fixed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,NA,Temperature,FALSE,NA,TRUE,Temperature,FALSE,NA,NA,FALSE,NA,NA,NA,Coastal Regions,140,Fixed,10000,NA,NA,FALSE,Yearly,560000,FALSE,TRUE,"GLM, GAM",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.32,0.47,TRUE,0.19,0.29,NA,TRUE,0.5,0.39,FALSE,FALSE,FALSE,FALSE,,,,,,
70,10.1086/677925,How Much Do Marine Connectivity Fluctuations Matter?,Snyder RE,Case Western Reserve University ,The American Naturalist,2014,DS,USA,Florida Keys,Medium,5,2004-2008,Forecast,January to November,Between,38,38,Daily,FALSE,FALSE,Stegastes partitus ,Bicolour damselfish,Fish,Tropical,TRUE,CMS,IBM,L,HYCOM,TRUE,1,Grid,NA,FALSE,FALSE,RK4,NA,NA,Random walk,Horizontal,NA,Fixed,32,NA,NA,NA,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,NA,Decay,FALSE,NA,FALSE,NA,TRUE,Buffer,5,TRUE,Fixed,NA,22,Reef,10,Variable,NA,100,1400,FALSE,Daily,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
70,10.1086/677925,How Much Do Marine Connectivity Fluctuations Matter?,Snyder RE,Case Western Reserve University ,The American Naturalist,2014,DS,USA,Florida Keys,Medium,5,2004-2008,Forecast,January to November,Between,38,38,Daily,FALSE,FALSE,Stegastes partitus ,Bicolour damselfish,Fish,Tropical,TRUE,CMS,IBM,L,HYCOM,TRUE,1,Grid,NA,FALSE,FALSE,RK4,NA,NA,Random walk,NA,NA,Fixed,32,NA,NA,NA,NA,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,NA,Decay,FALSE,NA,FALSE,NA,TRUE,Buffer,5,TRUE,Fixed,NA,22,Reef,10,Variable,NA,100,1400,FALSE,Daily,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
71,10.3354/meps09641,Observed and modeled larval settlement of a reef fish to the Florida Keys,Sponaugle S,University of Miami,Marine Ecology Progress Series,2012,DS,USA,Florida Keys,Medium,2,2007-2008,Forecast,January to November,Between,122,50,Daily,FALSE,FALSE,Stegastes partitus ,Bicolour damselfish,Fish,Tropical,TRUE,CMS,IBM,L,"HYCOM (Global, GoM, FKeyS)",TRUE,0.9,Grid,NA,FALSE,FALSE,RK4,NA,NA,Random walk,NA,NA,Fixed,32,NA,NA,Fixed,0,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Decay,FALSE,NA,FALSE,NA,TRUE,Buffer,5,TRUE,Fixed,NA,22,Reef,10,Variable,NA,NA,NA,FALSE,Daily,15000000,FALSE,FALSE,Regression,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique Méditerranéenne et Tropicale,Journal of Plankton Research,2012,DI,South Africa,Southern Benguela,Large,6,NA,Forecast,January to December,Between,1,NA,Monthly,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop 3.1 ,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,30,NA,NA,Variable,NA,50,100,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique Méditerranéenne et Tropicale,Journal of Plankton Research,2012,DI,South Africa,Southern Benguela,Large,6,NA,Hindcast,January to December,Between,1,NA,Monthly,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop 3.1 ,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,30,NA,NA,Variable,NA,50,100,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique Méditerranéenne et Tropicale,Journal of Plankton Research,2012,DS,South Africa,Southern Benguela,Large,6,NA,Forecast,January to December,Both,8,8,Monthly,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop 3.1 ,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,Variable,NA,0,100,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,0.06,0.0087,FALSE,FALSE,FALSE,FALSE,,,,,,
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique Méditerranéenne et Tropicale,Journal of Plankton Research,2012,DS,South Africa,Southern Benguela,Large,6,NA,Forecast,January to December,Both,8,8,Monthly,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop 3.1 ,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,Variable,NA,100,300,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,0.062,0.013,FALSE,FALSE,FALSE,FALSE,,,,,,
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique Méditerranéenne et Tropicale,Journal of Plankton Research,2012,DS,South Africa,Southern Benguela,Large,6,NA,Forecast,January to December,Both,8,8,Monthly,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop 3.1 ,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,Variable,NA,300,500,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,0.014,0.0015,FALSE,FALSE,FALSE,FALSE,,,,,,
