photo_id,site,depth,net,preservation_method,family,subgroup,standard_length,caudal_fin_length,stage,damaged,not_calibrated
EZ05_2_F_002_SCO,5,50,2,formalin,scorpaenid,TBD,4.89,1.37,POS,,
EZ05_2_F_003_SER,5,50,2,formalin,serranid,TBD,5.72,0.9,POS,,
EZ05_2_F_003_SER,5,50,2,formalin,serranid,TBD,4.87,0.76,FLE,,
EZ05_2_F_003_SER,5,50,2,formalin,serranid,TBD,5.14,0.74,FLE,,
EZ05_2_F_004_LAB,5,50,2,formalin,labrid,TBD,9.37,1.7,POS,,
EZ05_2_F_004_LAB,5,50,2,formalin,labrid,TBD,10.02,2.1,POS,,
EZ05_2_F_004_LAB,5,50,2,formalin,labrid,TBD,10.18,1.99,POS,,
EZ05_2_F_005_LAB,5,50,2,formalin,labrid,TBD,6.53,1.72,POS,,
EZ05_2_F_005_LAB,5,50,2,formalin,labrid,TBD,8.51,1.57,POS,,
EZ05_2_F_005_LAB,5,50,2,formalin,labrid,TBD,4.74,1.1,POS,,
EZ05_2_F_006_LAB,5,50,2,formalin,labrid,TBD,5.79,1.25,POS,,
EZ05_2_F_006_LAB,5,50,2,formalin,labrid,TBD,3.8,1.02,POS,,
EZ05_2_F_006_LAB,5,50,2,formalin,labrid,TBD,3.5,0.52,FLE,,
EZ05_2_F_006_LAB,5,50,2,formalin,labrid,TBD,3.45,0.41,FLE,,
EZ05_3_E_001_SYD,5,100,3,ethanol,synodontid,TBD,12.47,0.14,POS,,
EZ05_3_E_002_SCO,5,100,3,ethanol,scorpaenid,TBD,10.46,3.02,POS,,
EZ05_3_E_007_LAB,5,100,3,ethanol,labrid,TBD,9.02,2.63,POS,,
EZ05_3_E_008_LAB,5,100,3,ethanol,labrid,TBD,6.74,1.37,POS,,
EZ05_3_E_009_LAB,5,100,3,ethanol,labrid,TBD,4.81,1.04,POS,,
EZ05_3_E_009_LAB,5,100,3,ethanol,labrid,TBD,6.1,0.8,POS,,
EZ05_3_E_009_LAB,5,100,3,ethanol,labrid,TBD,4.94,0.54,POS,,
EZ05_3_E_009_LAB,5,100,3,ethanol,labrid,TBD,6.2,1.59,POS,,
EZ05_4_F_001_LAB,5,50,4,formalin,labrid,TBD,15.24,3.34,POS,,
EZ05_4_F_002_LAB,5,50,4,formalin,labrid,TBD,11.84,2.43,POS,,
EZ05_4_F_003_SYD,5,50,4,formalin,synodontid,TBD,19.56,2.36,POS,,
EZ05_4_F_004_SYD,5,50,4,formalin,synodontid,TBD,7.22,0,PRE,,
EZ05_4_F_004_SYD,5,50,4,formalin,synodontid,TBD,9.3,0,PRE,,
EZ05_4_F_004_SYD,5,50,4,formalin,synodontid,TBD,5.25,0,PRE,,
EZ05_4_F_004_SYD,5,50,4,formalin,synodontid,TBD,5.9,0.46,FLE,,
EZ05_4_F_005_SCA,5,50,4,formalin,scarid,TBD,3.79,0.52,POS,,
EZ05_4_F_005_SCA,5,50,4,formalin,scarid,TBD,4.25,0.84,POS,,
EZ05_4_F_005_SCA,5,50,4,formalin,scarid,TBD,3.09,0.42,FLE,,
EZ05_4_F_005_SCA,5,50,4,formalin,scarid,TBD,4.34,0.65,POS,,
EZ05_4_F_006_SCO,5,50,4,formalin,scorpaenid,TBD,3.72,1.3,FLE,,
EZ05_4_F_006_SCO,5,50,4,formalin,scorpaenid,TBD,5.24,1.48,POS,,
EZ05_4_F_006_SCO,5,50,4,formalin,scorpaenid,TBD,4.62,1.32,FLE,,
EZ05_4_F_006_SCO,5,50,4,formalin,scorpaenid,TBD,4.08,1.25,FLE,,
EZ05_4_F_006_SCO,5,50,4,formalin,scorpaenid,TBD,5.28,1.41,POS,,
EZ05_4_F_006_SCO,5,50,4,formalin,scorpaenid,TBD,4.46,1.19,POS,,
EZ05_4_F_007_SER,5,50,4,formalin,serranid,TBD,3.19,0.98,FLE,,
EZ05_4_F_008_LAB,5,50,4,formalin,labrid,TBD,8.63,1.82,POS,,
EZ05_4_F_008_LAB,5,50,4,formalin,labrid,TBD,6.94,1.78,POS,,
EZ05_4_F_008_LAB,5,50,4,formalin,labrid,TBD,5.06,1.06,POS,,
EZ05_4_F_008_LAB,5,50,4,formalin,labrid,TBD,4.22,0.72,FLE,,
EZ05_4_F_008_LAB,5,50,4,formalin,labrid,TBD,4.03,0.87,FLE,,
EZ05_5_E_001_SYD,5,100,5,ethanol,synodontid,TBD,43.21,3.87,POS,,
EZ05_5_E_003_SYD,5,100,5,ethanol,synodontid,TBD,10.03,0.69,FLE,,
EZ05_5_E_003_SYD,5,100,5,ethanol,synodontid,TBD,15.35,1.13,POS,,
EZ05_5_E_004_SYD,5,100,5,ethanol,synodontid,TBD,11.29,0.78,FLE,,
EZ05_5_E_005_SYD,5,100,5,ethanol,synodontid,TBD,14.41,1.13,FLE,,
EZ05_5_E_006_POM,5,100,5,ethanol,pomacentrid,TBD,9.07,1.99,POS,,
EZ05_5_E_007_POM,5,100,5,ethanol,pomacentrid,TBD,10.25,2.86,POS,,
EZ05_5_E_012_LAB,5,100,5,ethanol,labrid,TBD,8.88,2.14,POS,,
EZ05_5_E_013_LAB,5,100,5,ethanol,labrid,TBD,7.51,0.64,POS,,
EZ05_5_E_014_SCA,5,100,5,ethanol,scarid,TBD,5.16,0.9,POS,,
EZ05_5_E_015_SER,5,100,5,ethanol,serranid,TBD,7.08,2.03,POS,,
EZ05_5_E_016_SCO,5,100,5,ethanol,scorpaenid,TBD,3.71,0.95,POS,,
EZ05_5_E_017_SCO,5,100,5,ethanol,scorpaenid,TBD,5.54,1.63,POS,,
EZ05_5_F_001_SCO,5,100,5,formalin,scorpaenid,TBD,5.07,1.39,POS,,
EZ05_5_F_001_SCO,5,100,5,formalin,scorpaenid,TBD,6.61,1.71,POS,,
EZ05_5_F_002_SCO,5,100,5,formalin,scorpaenid,TBD,3.34,0.63,FLE,,
EZ05_5_F_002_SCO,5,100,5,formalin,scorpaenid,TBD,4.32,0.87,POS,,
EZ05_5_F_002_SCO,5,100,5,formalin,scorpaenid,TBD,5.16,0.6,POS,,
EZ05_5_F_006_SCA,5,100,5,formalin,scarid,TBD,8.83,1.02,POS,,
EZ05_5_F_006_SCA,5,100,5,formalin,scarid,TBD,5.37,1,POS,,
EZ05_5_F_006_SCA,5,100,5,formalin,scarid,TBD,4.97,0.81,FLE,,
EZ05_5_F_006_SCA,5,100,5,formalin,scarid,TBD,4.35,0.67,FLE,,
EZ05_5_F_006_SCA,5,100,5,formalin,scarid,TBD,5.33,1,POS,,
EZ05_5_F_003_SYD,5,100,5,formalin,synodontid,TBD,8.2,0.61,FLE,,
EZ05_5_F_003_SYD,5,100,5,formalin,synodontid,TBD,11.59,0.87,POS,,
EZ05_5_F_003_SYD,5,100,5,formalin,synodontid,TBD,8.11,0,PRE,,
EZ05_5_F_003_SYD,5,100,5,formalin,synodontid,TBD,7.46,0,PRE,,
EZ05_5_F_003_SYD,5,100,5,formalin,synodontid,TBD,12.62,1.06,POS,,
EZ05_5_F_003_SYD,5,100,5,formalin,synodontid,TBD,14.1,1.01,POS,,
EZ05_5_F_004_LAB,5,100,5,formalin,labrid,TBD,9.34,0.69,POS,,
EZ05_5_F_004_LAB,5,100,5,formalin,labrid,TBD,6.69,1.22,POS,,
EZ05_5_F_004_LAB,5,100,5,formalin,labrid,TBD,5.87,1.27,POS,,
EZ05_5_F_005_LAB,5,100,5,formalin,labrid,TBD,5.38,0.94,POS,,
EZ05_5_F_005_LAB,5,100,5,formalin,labrid,TBD,3.98,0.34,FLE,,
EZ05_5_F_005_LAB,5,100,5,formalin,labrid,TBD,2.9,0.61,FLE,,
N05_1_E_001_MUL,5,0,1,ethanol,mullid,TBD,15.72,3.45,POS,,
N05_2_E_001_MUL,5,0,2,ethanol,mullid,TBD,14.57,3.45,POS,,
N05_2_E_002_LAB,5,0,2,ethanol,labrid,TBD,11.99,2.67,POS,,
N05_2_E_003_LAB,5,0,2,ethanol,labrid,TBD,4.28,0.78,POS,,
N05_2_F_001_SCA,5,0,2,formalin,scarid,TBD,5.06,0.93,FLE,,
N05_2_F_002_SCO,5,0,2,formalin,scorpaenid,TBD,3.49,0,PRE,,
N05_2_F_002_SCO,5,0,2,formalin,scorpaenid,TBD,3.44,1.24,POS,,
N05_2_F_002_SCO,5,0,2,formalin,scorpaenid,TBD,3.05,0.34,FLE,,
EZ06_2_F_001_SYN,6,50,2,formalin,synodontid,TBD,11.02,0.77,FLE,,
EZ06_2_F_001_SYN,6,50,2,formalin,synodontid,TBD,10.35,0.74,FLE,,
EZ06_2_F_001_SYN,6,50,2,formalin,synodontid,TBD,12.09,0.91,POS,,
EZ06_2_F_002_SCA,6,50,2,formalin,scarid,TBD,6.14,0.91,POS,,
EZ06_2_F_002_SCA,6,50,2,formalin,scarid,TBD,6.06,0.99,POS,,
EZ06_2_F_003_MUL,6,50,2,formalin,mullid,TBD,6.9,1.44,POS,,
EZ06_2_F_004_SER,6,50,2,formalin,serranid,TBD,5.38,1.12,POS,,
EZ06_2_F_005_SCO,6,50,2,formalin,scorpaenid,TBD,3.67,0.9,FLE,,
EZ06_2_F_008_LAB,6,50,2,formalin,labrid,TBD,4.48,1.02,FLE,,
EZ06_2_F_008_LAB,6,50,2,formalin,labrid,TBD,3.68,0.5,FLE,,
EZ06_2_F_008_LAB,6,50,2,formalin,labrid,TBD,3.36,0.73,FLE,,
EZ06_2_F_008_LAB,6,50,2,formalin,labrid,TBD,5.29,1.27,POS,,
EZ06_2_F_006_LAB,6,50,2,formalin,labrid,TBD,5.45,1.34,POS,,
EZ06_2_F_006_LAB,6,50,2,formalin,labrid,TBD,7.5,1.92,POS,,
EZ06_2_F_006_LAB,6,50,2,formalin,labrid,TBD,5.22,0.79,POS,,
EZ06_2_F_007_LAB,6,50,2,formalin,labrid,TBD,4.74,0.65,POS,,
EZ06_2_F_007_LAB,6,50,2,formalin,labrid,TBD,4.45,1.24,POS,,
EZ06_2_F_007_LAB,6,50,2,formalin,labrid,TBD,4.04,1.29,POS,,
EZ06_3_E_001_LAB,6,100,3,ethanol,labrid,TBD,39.9,5.58,POS,,
EZ06_3_E_003_LAB,6,100,3,ethanol,labrid,TBD,5.11,1.41,FLE,,
EZ06_3_E_003_LAB,6,100,3,ethanol,labrid,TBD,5.06,1.55,POS,,
EZ06_3_E_003_LAB,6,100,3,ethanol,labrid,TBD,7.09,1.63,POS,,
EZ06_3_E_003_LAB,6,100,3,ethanol,labrid,TBD,7.14,2.09,POS,,
EZ06_3_E_004_SYD,6,100,3,ethanol,synodontid,TBD,13.07,0.72,POS,,
EZ06_3_E_005_SCA,6,100,3,ethanol,scarid,TBD,8.58,1.61,POS,,
EZ06_3_E_005_SCA,6,100,3,ethanol,scarid,TBD,8.26,0.54,POS,,
EZ06_3_E_005_SCA,6,100,3,ethanol,scarid,TBD,4.63,0.73,FLE,,
EZ06_3_E_006_SCO,6,100,3,ethanol,scorpaenid,TBD,6.25,1.41,POS,,
EZ06_3_E_006_SCO,6,100,3,ethanol,scorpaenid,TBD,5.19,1.62,POS,,
EZ06_3_E_007_MUL,6,100,3,ethanol,mullid,TBD,11.43,2.98,POS,,
EZ06_3_F_001_SCA,6,100,3,formalin,scarid,TBD,5.6,0.94,POS,,
EZ06_3_F_001_SCA,6,100,3,formalin,scarid,TBD,4.28,0.26,FLE,,
EZ06_3_F_001_SCA,6,100,3,formalin,scarid,TBD,5.15,0.27,POS,,
EZ06_3_F_001_SCA,6,100,3,formalin,scarid,TBD,6,1.19,POS,,
EZ06_3_F_002_LAB,6,100,3,formalin,labrid,TBD,4.83,1.33,POS,,
EZ06_3_F_002_LAB,6,100,3,formalin,labrid,TBD,3.28,0.42,POS,,
EZ06_3_F_002_LAB,6,100,3,formalin,labrid,TBD,3.84,0.46,POS,,
EZ06_3_F_002_LAB,6,100,3,formalin,labrid,TBD,3.81,1,POS,,
EZ06_3_F_002_LAB,6,100,3,formalin,labrid,TBD,3.15,0.7,FLE,,
EZ06_3_F_003_LAB,6,100,3,formalin,labrid,TBD,10.32,0.79,POS,,
EZ06_3_F_003_LAB,6,100,3,formalin,labrid,TBD,3.95,0.63,POS,,
EZ06_4_F_001_SYD,6,50,4,formalin,synodontid,TBD,15.08,0.78,POS,,
EZ06_4_F_002_SCO,6,50,4,formalin,scorpaenid,TBD,4.28,1.47,FLE,,
EZ06_4_F_002_SCO,6,50,4,formalin,scorpaenid,TBD,7.41,1.93,POS,,
EZ06_4_F_002_SCO,6,50,4,formalin,scorpaenid,TBD,2.59,0,PRE,,
EZ06_4_F_003_SCA,6,50,4,formalin,scarid,TBD,7.63,1.33,POS,,
EZ06_4_F_003_SCA,6,50,4,formalin,scarid,TBD,7.95,1.48,POS,,
EZ06_4_F_003_SCA,6,50,4,formalin,scarid,TBD,4.8,0.81,FLE,,
EZ06_4_F_003_SCA,6,50,4,formalin,scarid,TBD,5.29,0.91,POS,,
EZ06_4_F_004_SCA,6,50,4,formalin,scarid,TBD,5.21,0.91,POS,,
EZ06_4_F_004_SCA,6,50,4,formalin,scarid,TBD,4.4,0.69,POS,,
EZ06_4_F_004_SCA,6,50,4,formalin,scarid,TBD,4.03,0.57,POS,,
EZ06_4_F_004_SCA,6,50,4,formalin,scarid,TBD,4.13,0.51,FLE,,
EZ06_4_F_004_SCA,6,50,4,formalin,scarid,TBD,4.76,0.61,POS,,
EZ06_4_F_005_LAB,6,50,4,formalin,labrid,TBD,8.73,1.89,POS,,
EZ06_4_F_005_LAB,6,50,4,formalin,labrid,TBD,16.05,4.04,POS,,
EZ06_4_F_005_LAB,6,50,4,formalin,labrid,TBD,10.6,1.79,POS,,
EZ06_4_F_005_LAB,6,50,4,formalin,labrid,TBD,9.79,1.84,POS,,
EZ06_4_F_006_LAB,6,50,4,formalin,labrid,TBD,11.02,2.6,POS,,
EZ06_4_F_006_LAB,6,50,4,formalin,labrid,TBD,6.05,1.82,POS,,
EZ06_4_F_006_LAB,6,50,4,formalin,labrid,TBD,6.45,1.68,FLE,,
EZ06_4_F_006_LAB,6,50,4,formalin,labrid,TBD,5.07,1.39,POS,,
EZ06_4_F_006_LAB,6,50,4,formalin,labrid,TBD,5.4,0.91,FLE,,
EZ06_4_F_007_LAB,6,50,4,formalin,labrid,TBD,5.29,1.06,POS,,
EZ06_4_F_007_LAB,6,50,4,formalin,labrid,TBD,3.29,0.32,FLE,,
EZ06_4_F_007_LAB,6,50,4,formalin,labrid,TBD,3.85,0.63,FLE,,
EZ06_4_F_007_LAB,6,50,4,formalin,labrid,TBD,3.65,0.49,POS,,
EZ06_4_F_007_LAB,6,50,4,formalin,labrid,TBD,4.73,1.21,POS,,
EZ06_4_F_007_LAB,6,50,4,formalin,labrid,TBD,5.2,1.11,POS,,
EZ06_4_F_008_LAB,6,50,4,formalin,labrid,TBD,5.16,0.99,POS,,
EZ06_4_F_008_LAB,6,50,4,formalin,labrid,TBD,4.09,1.03,POS,,
EZ06_4_F_008_LAB,6,50,4,formalin,labrid,TBD,3.42,0.71,FLE,,
EZ06_4_F_008_LAB,6,50,4,formalin,labrid,TBD,3.52,0.76,FLE,,
EZ06_4_F_008_LAB,6,50,4,formalin,labrid,TBD,3.35,0.71,FLE,,
EZ06_4_F_008_LAB,6,50,4,formalin,labrid,TBD,3.67,0.73,FLE,,
EZ06_5_E_002_SYD,6,100,5,ethanol,synodontid,TBD,10.44,1.03,POS,,
EZ06_5_E_002_SYD,6,100,5,ethanol,synodontid,TBD,16.65,1.52,POS,,
EZ06_5_E_002_SYD,6,100,5,ethanol,synodontid,TBD,15.06,1.71,POS,,
EZ06_5_E_002_SYD,6,100,5,ethanol,synodontid,TBD,10.55,1.3,POS,,
EZ06_5_E_003_SYD,6,100,5,ethanol,synodontid,TBD,16.49,1.15,POS,,
EZ06_5_E_003_SYD,6,100,5,ethanol,synodontid,TBD,13.77,0.84,FLE,,
EZ06_5_E_003_SYD,6,100,5,ethanol,synodontid,TBD,14.18,0.91,POS,,
EZ06_5_E_004_SCO,6,100,5,ethanol,scorpaenid,TBD,5.37,1.58,POS,,
EZ06_5_E_004_SCO,6,100,5,ethanol,scorpaenid,TBD,3.59,0.92,FLE,,
EZ06_5_E_005_LAB,6,100,5,ethanol,labrid,TBD,9.14,2.18,POS,,
EZ06_5_E_005_LAB,6,100,5,ethanol,labrid,TBD,8.25,1.84,POS,,
EZ06_5_E_005_LAB,6,100,5,ethanol,labrid,TBD,6.83,1.61,POS,,
EZ06_5_E_006_LAB,6,100,5,ethanol,labrid,TBD,13.37,3.43,POS,,
EZ06_5_E_007_LAB,6,100,5,ethanol,labrid,TBD,11.94,2.23,POS,,
EZ06_5_E_007_LAB,6,100,5,ethanol,labrid,TBD,10.36,2.31,POS,,
EZ06_5_E_007_LAB,6,100,5,ethanol,labrid,TBD,5.52,1.69,POS,,
EZ06_5_E_007_LAB,6,100,5,ethanol,labrid,TBD,5.45,1.7,POS,,
EZ06_5_E_008_LAB,6,100,5,ethanol,labrid,TBD,7.78,1.59,POS,,
EZ06_5_E_008_LAB,6,100,5,ethanol,labrid,TBD,5.07,0.98,POS,,
EZ06_5_E_008_LAB,6,100,5,ethanol,labrid,TBD,5.39,1.38,POS,,
EZ06_5_E_008_LAB,6,100,5,ethanol,labrid,TBD,5.33,1.33,POS,,
EZ06_5_F_001_SYD,6,100,5,formalin,synodontid,TBD,9.91,0.71,FLE,,
EZ06_5_F_001_SYD,6,100,5,formalin,synodontid,TBD,11.87,0.76,POS,,
EZ06_5_F_001_SYD,6,100,5,formalin,synodontid,TBD,9.25,0.49,FLE,,
EZ06_5_F_002_SCO,6,100,5,formalin,scorpaenid,TBD,5.13,1.44,POS,,
EZ06_5_F_002_SCO,6,100,5,formalin,scorpaenid,TBD,4.46,1.14,POS,,
EZ06_5_F_002_SCO,6,100,5,formalin,scorpaenid,TBD,3.28,0.27,POS,,
EZ06_5_F_002_SCO,6,100,5,formalin,scorpaenid,TBD,3.18,0,PRE,,
EZ06_5_F_004_SCA,6,100,5,formalin,scarid,TBD,4.78,0.68,FLE,,
EZ06_5_F_004_SCA,6,100,5,formalin,scarid,TBD,5.14,1.07,POS,,
EZ06_5_F_004_SCA,6,100,5,formalin,scarid,TBD,3.7,0.41,FLE,,
EZ06_5_F_004_SCA,6,100,5,formalin,scarid,TBD,3.25,0.5,FLE,,
EZ06_5_F_005_SCA,6,100,5,formalin,scarid,TBD,4.91,0.87,POS,,
EZ06_5_F_005_SCA,6,100,5,formalin,scarid,TBD,5.12,1.06,FLE,,
EZ06_5_F_005_SCA,6,100,5,formalin,scarid,TBD,4.75,0.75,FLE,,
EZ06_5_F_005_SCA,6,100,5,formalin,scarid,TBD,5.93,1.07,POS,,
EZ06_5_F_006_SCA,6,100,5,formalin,scarid,TBD,10.3,2.41,POS,,
EZ06_5_F_007_SCA,6,100,5,formalin,scarid,TBD,4.57,0.71,FLE,,
EZ06_5_F_007_SCA,6,100,5,formalin,scarid,TBD,4.64,0.73,FLE,,
EZ06_5_F_007_SCA,6,100,5,formalin,scarid,TBD,3.82,0.36,FLE,,
EZ06_5_F_007_SCA,6,100,5,formalin,scarid,TBD,4.17,0.39,FLE,,
EZ06_5_F_007_SCA,6,100,5,formalin,scarid,TBD,4.67,0.72,FLE,,
EZ06_5_F_007_SCA,6,100,5,formalin,scarid,TBD,4.11,0.43,POS,,
EZ06_5_F_007_SCA,6,100,5,formalin,scarid,TBD,4.01,0.38,POS,,
EZ06_5_F_008_LAB,6,100,5,formalin,labrid,TBD,3.3,0.33,FLE,,
EZ06_5_F_008_LAB,6,100,5,formalin,labrid,TBD,3.7,0.8,FLE,,
EZ06_5_F_008_LAB,6,100,5,formalin,labrid,TBD,3.86,0.82,FLE,,
EZ06_5_F_008_LAB,6,100,5,formalin,labrid,TBD,3.36,0.57,FLE,,
EZ06_5_F_008_LAB,6,100,5,formalin,labrid,TBD,3.58,0.48,FLE,,
EZ06_5_F_008_LAB,6,100,5,formalin,labrid,TBD,3.13,0.8,FLE,,
EZ06_5_F_009_LAB,6,100,5,formalin,labrid,TBD,4.12,0.83,POS,,
EZ06_5_F_009_LAB,6,100,5,formalin,labrid,TBD,4.05,0.91,POS,,
EZ06_5_F_009_LAB,6,100,5,formalin,labrid,TBD,2.85,0.49,POS,,
EZ06_5_F_009_LAB,6,100,5,formalin,labrid,TBD,3.48,0.87,FLE,,
EZ06_5_F_010_LAB,6,100,5,formalin,labrid,TBD,3.48,0.32,FLE,,
EZ06_5_F_010_LAB,6,100,5,formalin,labrid,TBD,3.42,0.58,FLE,,
EZ06_5_F_010_LAB,6,100,5,formalin,labrid,TBD,3.7,0.96,POS,,
EZ06_5_F_010_LAB,6,100,5,formalin,labrid,TBD,4.24,0.91,POS,,
EZ06_5_F_011_LAB,6,100,5,formalin,labrid,TBD,3.49,0.5,POS,,
EZ06_5_F_011_LAB,6,100,5,formalin,labrid,TBD,2.84,0.26,FLE,,
EZ06_5_F_012_LAB,6,100,5,formalin,labrid,TBD,5.28,0.76,POS,,
EZ06_5_F_012_LAB,6,100,5,formalin,labrid,TBD,6.21,1.87,POS,,
N06_1_F_001_SCA,6,0,1,formalin,scarid,TBD,5.97,1.07,FLE,,
N06_1_F_001_SCA,6,0,1,formalin,scarid,TBD,6.2,1.13,POS,,
N06_1_F_002_SER,6,0,1,formalin,serranid,TBD,4.55,0.82,POS,,
N06_1_F_002_SER,6,0,1,formalin,serranid,TBD,4.66,0.81,FLE,,
N06_1_F_003_SER,6,0,1,formalin,serranid,TBD,4.41,0.62,FLE,,
N06_1_F_003_SER,6,0,1,formalin,serranid,TBD,3.82,0.26,FLE,,
N06_1_F_003_SER,6,0,1,formalin,serranid,TBD,4.65,0.88,FLE,,
N06_2_E_001_SYD,6,0,2,ethanol,synodontid,TBD,12.2,0.9,FLE,,
N06_2_F_001_SCO,6,0,2,formalin,scorpaenid,TBD,4.91,1.24,POS,,
N06_2_F_002_SYD,6,0,2,formalin,synodontid,TBD,8.46,0,PRE,,
N06_2_F_003_LAB,6,0,2,formalin,labrid,TBD,6.68,1.06,FLE,,
N06_2_F_006_SCA,6,0,2,formalin,scarid,TBD,4.35,0.67,FLE,,
N06_2_F_006_SCA,6,0,2,formalin,scarid,TBD,3.85,0,PRE,,
N06_2_F_006_SCA,6,0,2,formalin,scarid,TBD,3.68,0.32,FLE,,
N06_2_F_006_SCA,6,0,2,formalin,scarid,TBD,4.36,0.52,FLE,,
N06_2_F_006_SCA,6,0,2,formalin,scarid,TBD,5.23,0.95,FLE,,
N06_2_F_006_SCA,6,0,2,formalin,scarid,TBD,3.89,0.36,FLE,,
N06_2_F_004_LAB,6,0,2,formalin,labrid,TBD,3.65,1.08,FLE,,
N06_2_F_004_LAB,6,0,2,formalin,labrid,TBD,4.99,1.12,POS,,
N06_2_F_004_LAB,6,0,2,formalin,labrid,TBD,4.91,1.41,POS,,
N06_2_F_005_LAB,6,0,2,formalin,labrid,TBD,2.94,0.59,FLE,,
N06_2_F_005_LAB,6,0,2,formalin,labrid,TBD,3.44,0,PRE,,
N06_2_F_005_LAB,6,0,2,formalin,labrid,TBD,3.83,0.88,FLE,,
EZ07_2_F_001_SYD,7,50,2,formalin,synodontid,TBD,7.2,0.64,FLE,,
EZ07_2_F_001_SYD,7,50,2,formalin,synodontid,TBD,11.49,0.78,FLE,,
EZ07_2_F_002_SCO,7,50,2,formalin,scorpaenid,TBD,5.64,1.51,POS,,
EZ07_2_F_002_SCO,7,50,2,formalin,scorpaenid,TBD,6.4,1.45,POS,,
EZ07_2_F_002_SCO,7,50,2,formalin,scorpaenid,TBD,4.62,1.35,FLE,,
EZ07_2_F_003_SCO,7,50,2,formalin,scorpaenid,TBD,2.85,0,PRE,,
EZ07_2_F_003_SCO,7,50,2,formalin,scorpaenid,TBD,2.05,0,PRE,,
EZ07_2_F_004_LAB,7,50,2,formalin,labrid,TBD,3.15,0.55,FLE,,
EZ07_2_F_004_LAB,7,50,2,formalin,labrid,TBD,2.99,0,PRE,,
EZ07_2_F_004_LAB,7,50,2,formalin,labrid,TBD,3.8,0.81,FLE,,
EZ07_2_F_004_LAB,7,50,2,formalin,labrid,TBD,3.73,0.86,FLE,,
EZ07_3_E_001_SCO,7,100,3,ethanol,scorpaenid,TBD,9.56,3.28,POS,,
EZ07_3_E_001_SCO,7,100,3,ethanol,scorpaenid,TBD,5.32,1.3,POS,,
EZ07_3_E_001_SCO,7,100,3,ethanol,scorpaenid,TBD,5.27,1.15,POS,,
EZ07_3_E_004_SCA,7,100,3,ethanol,scarid,TBD,6.89,1.3,FLE,,
EZ07_3_E_004_SCA,7,100,3,ethanol,scarid,TBD,6.62,1.22,FLE,,
EZ07_3_E_004_SCA,7,100,3,ethanol,scarid,TBD,6.73,1.06,FLE,,
EZ07_3_E_005_SCA,7,100,3,ethanol,scarid,TBD,6.19,1.18,FLE,,
EZ07_3_E_006_LAB,7,100,3,ethanol,labrid,TBD,8.27,1.81,POS,,
EZ07_3_E_006_LAB,7,100,3,ethanol,labrid,TBD,5.64,1.07,POS,,
EZ07_3_E_006_LAB,7,100,3,ethanol,labrid,TBD,4.31,0.89,FLE,,
EZ07_3_E_006_LAB,7,100,3,ethanol,labrid,TBD,6.71,1.62,POS,,
EZ07_3_E_006_LAB,7,100,3,ethanol,labrid,TBD,6.61,1.35,POS,,
EZ07_3_E_006_LAB,7,100,3,ethanol,labrid,TBD,7.11,1.65,POS,,
EZ07_3_F_001_SCO,7,100,3,formalin,scorpaenid,TBD,3.77,0.82,FLE,,
EZ07_3_F_001_SCO,7,100,3,formalin,scorpaenid,TBD,5.21,1.12,POS,,
EZ07_3_F_001_SCO,7,100,3,formalin,scorpaenid,TBD,7.27,1.8,POS,,
EZ07_3_F_002_SCA,7,100,3,formalin,scarid,TBD,6.29,1.3,FLE,,
EZ07_3_F_002_SCA,7,100,3,formalin,scarid,TBD,4.32,0.57,FLE,,
EZ07_3_F_002_SCA,7,100,3,formalin,scarid,TBD,5.63,0.84,FLE,,
EZ07_3_F_002_SCA,7,100,3,formalin,scarid,TBD,5.28,0.66,FLE,,
EZ07_3_F_002_SCA,7,100,3,formalin,scarid,TBD,6.64,0.77,POS,,
EZ07_3_F_002_SCA,7,100,3,formalin,scarid,TBD,5.89,1.13,POS,,
EZ07_3_F_003_LAB,7,100,3,formalin,labrid,TBD,3.96,0.99,POS,,
EZ07_3_F_003_LAB,7,100,3,formalin,labrid,TBD,6.58,1.31,POS,,
EZ07_3_F_003_LAB,7,100,3,formalin,labrid,TBD,4,0.88,POS,,
EZ07_3_F_003_LAB,7,100,3,formalin,labrid,TBD,5.11,1.11,POS,,
EZ07_3_F_003_LAB,7,100,3,formalin,labrid,TBD,4.89,0.89,POS,,
EZ07_3_F_003_LAB,7,100,3,formalin,labrid,TBD,3.88,0.89,FLE,,
EZ07_3_F_004_LAB,7,100,3,formalin,labrid,TBD,3.29,0,PRE,,
EZ07_3_F_004_LAB,7,100,3,formalin,labrid,TBD,3.74,0.56,FLE,,
EZ07_3_F_004_LAB,7,100,3,formalin,labrid,TBD,4.07,0.45,POS,,
EZ07_3_F_004_LAB,7,100,3,formalin,labrid,TBD,3.62,0.57,FLE,,
EZ07_3_F_004_LAB,7,100,3,formalin,labrid,TBD,3.42,0,PRE,,
EZ07_3_F_004_LAB,7,100,3,formalin,labrid,TBD,3.55,0.57,FLE,,
EZ07_3_F_004_LAB,7,100,3,formalin,labrid,TBD,3.84,0.84,POS,,
EZ07_4_F_005_MUL,7,50,4,formalin,mullid,TBD,8.12,1.71,POS,,
EZ07_4_F_001_SCO,7,50,4,formalin,scorpaenid,TBD,8.72,1.72,POS,,
EZ07_4_F_002_SYN,7,50,4,formalin,synodontid,TBD,9.78,0.69,FLE,,
